"depto","area","factor","sexo","uso_celular","tiene_celular","uso_internet"
16,2,428,1,2,2,NA
16,2,428,2,2,2,NA
16,2,428,1,NA,NA,NA
16,2,428,1,NA,NA,NA
16,2,428,1,1,1,NA
16,2,428,2,2,2,NA
16,2,428,1,1,1,2
16,2,428,2,2,2,NA
16,2,428,2,2,2,NA
16,2,428,2,NA,NA,NA
16,2,428,1,1,1,1
16,2,428,2,2,2,NA
16,2,428,2,2,2,NA
16,2,428,2,2,2,NA
16,2,428,1,NA,NA,NA
16,2,428,2,NA,NA,NA
16,2,481,1,1,1,1
16,2,481,2,2,2,NA
16,2,481,2,NA,NA,NA
16,2,481,1,2,2,NA
16,2,481,2,2,2,NA
16,2,481,2,1,1,1
16,2,481,2,2,2,NA
16,2,481,2,2,2,NA
16,2,481,1,1,1,NA
16,2,481,2,2,2,NA
16,2,481,1,1,1,NA
16,2,481,2,1,2,NA
16,2,481,1,2,1,NA
16,2,481,1,1,1,NA
16,2,481,2,1,1,NA
16,2,481,2,1,2,NA
16,2,481,1,NA,NA,NA
16,2,481,2,2,2,NA
16,2,481,1,2,2,NA
16,2,481,1,1,1,NA
16,2,481,2,2,1,NA
16,2,481,1,1,2,NA
16,2,481,1,1,1,NA
16,2,481,2,2,2,NA
16,2,481,2,2,2,NA
16,2,481,1,2,2,NA
16,2,481,2,2,2,NA
16,2,481,1,2,2,NA
16,2,481,1,NA,NA,NA
16,2,481,1,2,2,NA
16,2,481,2,1,1,NA
16,2,481,1,1,2,NA
16,2,481,1,1,1,NA
16,2,481,2,1,1,NA
16,2,481,1,1,2,NA
16,2,481,1,2,2,NA
16,2,481,1,2,2,NA
16,2,481,1,2,2,NA
16,2,481,2,NA,NA,NA
16,2,481,1,1,2,NA
16,2,481,2,1,2,2
16,2,481,2,NA,NA,NA
16,2,481,2,1,1,NA
16,2,481,2,NA,NA,NA
16,2,481,2,NA,NA,NA
16,2,481,1,1,1,NA
16,2,481,2,1,2,NA
16,2,481,2,NA,NA,NA
16,2,481,1,2,2,NA
16,2,481,1,1,1,NA
16,2,481,2,2,2,NA
16,2,481,2,2,2,NA
16,2,481,1,NA,NA,NA
16,2,638,1,1,1,NA
16,2,638,2,1,1,NA
16,2,638,1,1,2,NA
16,2,638,1,1,2,2
16,2,638,1,2,2,NA
16,2,638,1,2,2,NA
16,2,638,1,1,2,NA
16,2,638,2,1,2,NA
16,2,638,1,1,1,2
16,2,638,1,1,1,NA
16,2,638,2,2,2,NA
16,2,638,2,2,2,NA
16,2,638,2,2,2,NA
16,2,638,1,2,2,NA
16,2,638,1,1,1,2
16,2,638,2,1,1,2
16,2,638,1,1,1,1
16,2,638,1,2,2,NA
16,2,638,1,1,1,2
16,2,638,2,2,2,NA
16,2,638,2,NA,NA,NA
16,2,638,1,NA,NA,NA
16,2,638,1,1,1,NA
16,2,638,2,1,1,2
16,2,638,2,1,1,1
16,2,638,1,1,1,1
16,2,638,1,NA,NA,NA
16,2,638,1,1,1,1
16,2,638,2,1,1,1
16,2,638,1,1,2,1
16,2,638,2,2,2,NA
16,2,638,2,NA,NA,NA
16,2,638,1,1,1,1
16,2,638,2,1,1,NA
16,2,638,2,2,2,NA
16,2,638,1,2,2,NA
16,2,638,1,NA,NA,NA
16,2,638,1,NA,NA,NA
16,2,311,1,1,1,2
16,2,311,2,2,2,NA
16,2,311,2,NA,NA,NA
16,2,311,1,2,2,NA
16,2,311,2,2,2,NA
16,2,311,1,2,2,NA
16,2,311,2,2,2,NA
16,2,311,1,2,2,NA
16,2,311,2,2,2,NA
16,2,311,1,2,2,NA
16,2,311,2,2,2,NA
16,2,311,1,2,2,NA
16,2,311,1,NA,NA,NA
16,2,311,1,1,1,NA
16,2,311,2,2,2,NA
16,2,311,2,NA,NA,NA
16,2,311,2,NA,NA,NA
16,2,311,1,2,2,NA
16,2,311,2,2,2,NA
16,2,311,2,2,2,NA
16,2,311,1,NA,NA,NA
16,2,311,2,NA,NA,NA
16,2,311,1,1,1,NA
16,2,311,2,2,2,NA
16,2,311,2,1,1,NA
16,2,311,1,1,1,NA
16,2,311,2,2,2,NA
16,2,311,2,2,2,NA
16,2,311,1,2,2,NA
16,2,311,2,1,1,1
16,2,311,1,1,1,1
16,2,311,2,2,2,NA
16,2,311,2,2,2,NA
16,2,311,1,2,2,NA
16,2,311,2,2,2,NA
16,2,311,2,NA,NA,NA
16,2,311,1,1,1,1
16,2,311,2,1,1,1
16,2,311,2,NA,NA,NA
16,2,311,2,2,2,NA
16,2,311,1,1,1,NA
16,2,311,1,2,2,NA
16,2,311,1,2,2,NA
16,2,311,1,2,2,NA
16,2,311,1,2,2,NA
16,2,311,2,NA,NA,NA
16,2,311,2,2,2,NA
16,2,311,2,2,2,NA
16,2,311,1,2,2,NA
16,2,311,1,NA,NA,NA
16,2,311,1,NA,NA,NA
16,2,311,1,NA,NA,NA
16,2,311,1,1,1,NA
16,2,311,2,2,2,NA
16,2,311,1,2,2,NA
16,2,311,1,2,2,NA
16,2,311,1,2,2,NA
16,2,311,2,2,2,NA
16,2,311,1,2,2,NA
16,2,311,2,1,2,NA
16,2,494,1,2,2,NA
16,2,494,2,2,2,NA
16,2,494,2,2,2,NA
16,2,494,2,2,2,2
16,2,494,2,2,2,NA
16,2,494,2,2,2,NA
16,2,494,1,1,1,1
16,2,494,2,2,2,NA
16,2,494,1,1,2,NA
16,2,494,2,2,2,NA
16,2,494,1,2,1,NA
16,2,494,2,1,1,NA
16,2,494,1,2,2,NA
16,2,494,2,2,2,NA
16,2,494,1,NA,NA,NA
16,2,494,1,1,1,NA
16,2,494,2,1,1,NA
16,2,494,2,2,2,NA
16,2,494,1,NA,NA,NA
16,2,494,1,NA,NA,NA
16,2,494,1,1,2,NA
16,2,494,2,1,2,NA
16,2,494,2,NA,NA,NA
16,2,494,2,NA,NA,NA
16,2,494,1,1,1,1
16,2,494,2,1,1,NA
16,2,494,2,1,2,2
16,2,494,2,NA,NA,NA
16,2,494,1,1,1,2
16,2,494,2,1,1,NA
16,2,494,1,1,1,1
16,2,494,2,2,2,NA
16,2,494,2,NA,NA,NA
16,2,494,1,1,1,1
16,2,494,2,1,1,NA
16,2,494,2,NA,NA,NA
16,2,494,1,1,1,NA
16,2,494,2,1,1,NA
16,2,494,1,1,1,1
16,2,494,1,2,2,2
16,2,494,2,NA,NA,NA
16,2,494,1,2,2,NA
16,2,494,2,2,2,NA
16,2,494,2,2,2,NA
16,2,494,1,2,2,NA
16,2,494,2,NA,NA,NA
16,2,494,1,NA,NA,NA
16,2,494,1,1,1,NA
16,2,494,2,2,2,NA
16,2,494,1,NA,NA,NA
16,2,494,1,1,1,NA
16,2,494,2,2,2,NA
16,2,494,1,1,1,1
16,2,494,2,2,2,NA
16,2,494,2,2,2,NA
16,2,856,1,2,2,NA
16,2,856,2,2,2,NA
16,2,856,1,2,2,NA
16,2,856,2,NA,NA,NA
16,2,856,2,1,1,NA
16,2,856,1,2,2,NA
16,2,856,2,2,2,NA
16,2,856,1,1,1,1
16,2,856,2,2,2,NA
16,2,856,2,2,2,NA
16,2,856,2,1,1,1
16,2,856,2,2,2,NA
16,2,856,2,2,2,NA
16,2,856,1,1,1,NA
16,2,856,2,2,2,NA
16,2,856,2,1,1,1
16,2,856,2,1,1,1
16,2,856,2,1,1,1
16,2,856,2,2,2,NA
16,2,856,1,2,2,2
16,2,856,1,2,2,NA
16,2,856,1,1,1,1
16,2,856,2,1,1,2
16,2,856,1,NA,NA,NA
16,2,856,1,NA,NA,NA
16,2,856,2,NA,NA,NA
16,2,856,1,1,1,2
16,2,856,2,2,2,NA
16,2,856,2,NA,NA,NA
16,2,856,1,NA,NA,NA
16,2,856,1,1,1,NA
16,2,856,2,2,2,NA
16,2,856,2,1,2,NA
16,2,856,2,NA,NA,NA
16,2,856,1,1,1,NA
16,2,856,2,1,1,NA
16,2,856,2,2,2,NA
16,2,856,1,2,2,NA
16,2,856,2,NA,NA,NA
16,2,448,1,1,1,1
16,2,448,2,1,2,1
16,2,448,2,2,2,NA
16,2,448,1,1,2,1
16,2,448,2,1,2,1
16,2,448,1,1,1,1
16,2,448,2,NA,NA,NA
16,2,448,1,1,1,NA
16,2,448,2,1,1,1
16,2,448,1,NA,NA,NA
16,2,448,1,1,1,1
16,2,448,2,2,1,NA
16,2,448,1,2,2,NA
16,2,448,2,NA,NA,NA
16,2,448,1,1,1,NA
16,2,448,2,2,2,NA
16,2,448,2,2,2,NA
16,2,448,1,1,1,1
16,2,448,2,1,1,NA
16,2,448,1,1,1,NA
16,2,448,2,1,1,NA
16,2,448,1,2,2,NA
16,2,448,1,2,2,NA
16,2,448,2,NA,NA,NA
16,2,448,1,NA,NA,NA
16,2,448,1,1,1,1
16,2,448,2,1,1,2
16,2,448,2,1,2,1
16,2,448,2,2,2,NA
16,2,448,2,2,2,NA
16,2,448,2,NA,NA,NA
16,2,448,1,1,1,NA
16,2,448,2,2,2,NA
16,2,448,1,1,1,1
16,2,448,2,2,2,NA
16,2,448,1,NA,NA,NA
16,2,448,2,1,1,NA
16,2,448,1,NA,NA,NA
16,1,435,1,1,1,1
16,1,435,2,1,1,NA
16,1,435,1,1,1,1
16,1,435,1,1,1,1
16,1,435,2,1,1,1
16,1,435,1,NA,NA,NA
16,1,435,1,1,1,NA
16,1,435,2,1,1,1
16,1,435,2,NA,NA,NA
16,1,435,1,1,2,NA
16,1,435,2,1,1,NA
16,1,435,1,1,1,1
16,1,435,1,2,2,NA
16,1,435,1,2,2,NA
16,1,435,2,1,1,1
16,1,435,2,NA,NA,NA
16,1,435,1,1,1,1
16,1,435,2,1,1,NA
16,1,435,1,NA,NA,NA
16,1,435,1,2,2,NA
16,1,435,2,1,1,NA
16,1,435,2,1,1,1
16,1,435,2,2,2,NA
16,1,435,1,2,2,NA
16,1,435,2,NA,NA,NA
16,1,435,1,1,1,NA
16,1,435,2,1,1,1
16,1,435,2,NA,NA,NA
16,1,435,2,2,2,NA
16,1,435,1,1,1,1
16,1,435,1,1,1,1
16,1,435,2,2,2,NA
16,1,435,2,2,2,1
16,1,435,1,2,2,NA
16,1,435,1,1,1,NA
16,1,435,2,1,1,1
16,1,435,1,2,2,NA
16,1,435,2,2,2,NA
16,1,435,1,1,1,1
16,1,435,2,1,1,1
16,1,435,1,2,2,NA
16,1,435,2,1,1,1
16,1,435,1,1,1,1
16,1,435,2,2,2,NA
16,1,435,2,2,2,NA
16,1,435,1,2,2,NA
16,1,435,2,1,1,NA
16,1,435,1,1,1,1
16,1,435,1,2,2,NA
16,1,435,1,2,2,NA
16,1,435,1,2,2,NA
16,1,435,1,NA,NA,NA
16,1,435,1,2,2,NA
16,1,435,2,2,2,NA
16,1,435,1,NA,NA,NA
16,1,435,1,NA,NA,NA
16,1,435,1,1,1,NA
16,1,435,2,2,2,NA
16,1,435,2,1,1,1
16,1,435,1,1,1,1
17,1,163,1,1,1,2
17,1,163,2,1,1,1
17,1,163,1,1,1,1
17,1,163,1,1,1,1
17,1,163,2,1,1,1
17,1,163,2,1,1,NA
17,1,163,2,1,1,1
17,1,163,1,1,1,NA
17,1,163,2,1,1,1
17,1,163,1,1,1,2
17,1,163,1,1,1,1
17,1,163,2,1,1,1
17,1,163,1,1,1,1
17,1,163,1,2,2,NA
17,1,163,1,2,2,NA
17,1,163,2,1,1,NA
17,1,163,2,1,1,1
17,1,163,1,1,1,1
17,1,163,1,1,2,1
17,1,163,2,1,1,1
17,1,163,1,1,1,1
17,1,163,2,NA,NA,NA
17,1,163,1,1,1,1
17,1,163,2,1,1,2
17,1,163,2,1,2,1
17,1,163,2,1,2,1
17,1,163,2,1,2,1
17,1,163,1,1,2,2
17,1,163,2,NA,NA,NA
17,1,163,1,1,1,1
17,1,163,2,1,1,1
17,1,163,2,1,1,NA
17,1,163,1,1,1,1
17,1,163,2,1,1,1
17,1,163,2,1,1,1
17,1,163,1,1,1,1
17,1,163,2,1,1,1
17,1,296,2,2,2,NA
17,1,296,1,1,1,1
17,1,296,2,1,1,1
17,1,296,2,1,1,1
17,1,296,1,1,1,1
17,1,296,2,2,2,NA
17,1,296,2,1,1,1
17,1,296,2,2,2,1
17,1,296,1,1,1,1
17,1,296,2,1,1,1
17,1,296,2,NA,NA,NA
17,1,296,1,1,1,1
17,1,296,2,1,1,1
17,1,296,2,1,1,1
17,1,296,1,1,1,1
17,1,296,1,1,1,1
17,1,296,2,1,1,1
17,1,296,2,1,1,1
17,1,296,1,1,1,1
17,1,296,1,1,1,1
17,1,296,1,NA,NA,NA
17,1,296,1,NA,NA,NA
17,1,258,1,1,1,NA
17,1,258,2,1,1,1
17,1,258,2,NA,NA,NA
17,1,258,2,1,1,1
17,1,258,1,1,1,1
17,1,258,2,1,2,1
17,1,258,1,1,1,2
17,1,258,2,2,2,NA
17,1,258,2,2,2,NA
17,1,258,2,2,2,NA
17,1,258,1,1,1,1
17,1,258,1,2,2,NA
17,1,258,2,1,1,1
17,1,258,1,2,2,NA
17,1,258,1,NA,NA,NA
17,1,258,1,1,1,1
17,1,258,2,1,1,1
17,1,258,1,NA,NA,NA
17,1,258,2,NA,NA,NA
17,1,258,1,1,1,1
17,1,258,2,1,1,1
17,1,258,2,1,1,NA
17,1,258,2,1,1,NA
17,1,258,1,1,1,NA
17,1,258,1,1,1,1
17,1,258,2,1,1,1
17,1,258,2,1,2,1
17,1,258,1,1,2,1
17,1,258,1,1,1,1
17,1,258,2,1,1,1
17,1,258,2,2,2,NA
17,1,258,1,NA,NA,NA
17,2,449,1,2,2,NA
17,2,449,2,1,2,2
17,2,449,1,1,1,1
17,2,449,2,1,1,1
17,2,449,2,1,1,1
17,2,449,1,2,2,NA
17,2,449,1,2,2,NA
17,2,449,2,2,2,NA
17,2,449,2,1,1,1
17,2,449,1,1,1,1
17,2,449,2,1,2,NA
17,2,449,1,1,2,1
17,2,449,1,1,1,1
17,2,449,2,1,1,2
17,2,449,1,1,2,1
17,2,449,1,NA,NA,NA
17,2,449,2,NA,NA,NA
17,2,449,1,1,1,1
17,2,449,2,2,2,NA
17,2,449,2,1,1,1
17,2,449,2,1,1,1
17,2,449,1,1,1,1
17,2,449,2,2,2,NA
17,2,449,1,2,2,NA
17,2,449,1,NA,NA,NA
17,2,449,1,1,1,1
17,2,449,1,1,1,1
17,2,449,2,1,1,NA
17,2,449,1,NA,NA,NA
17,2,449,2,NA,NA,NA
17,2,449,1,1,1,1
17,2,449,2,1,1,1
17,2,449,1,NA,NA,NA
17,2,449,1,1,1,1
17,2,449,2,2,2,NA
17,2,449,1,1,1,1
17,2,449,1,2,2,NA
17,2,449,2,1,1,1
17,2,449,1,1,1,1
17,2,667,2,1,1,1
17,2,667,2,1,1,1
17,2,667,1,1,1,NA
17,2,667,2,1,1,NA
17,2,667,1,1,1,2
17,2,667,1,1,1,1
17,2,667,1,1,1,1
17,2,667,2,1,1,1
17,2,667,2,NA,NA,NA
17,2,667,1,1,1,1
17,2,667,2,1,1,1
17,2,667,2,NA,NA,NA
17,2,667,1,1,1,1
17,2,667,2,1,1,1
17,2,667,2,2,2,NA
17,2,667,1,NA,NA,NA
17,2,667,1,1,1,1
17,2,667,2,1,1,1
17,2,667,1,2,2,NA
17,2,667,2,1,1,1
17,2,667,1,1,1,1
17,2,667,1,1,1,1
17,2,382,1,1,1,1
17,2,382,2,1,1,1
17,2,382,2,NA,NA,NA
17,2,382,2,1,1,NA
17,2,382,2,1,1,1
17,2,382,1,1,1,NA
17,2,382,2,1,1,NA
17,2,382,1,2,2,NA
17,2,382,2,NA,NA,NA
17,2,382,2,NA,NA,NA
17,2,382,2,1,1,1
17,2,382,2,1,1,1
17,2,382,2,2,2,NA
17,2,382,1,NA,NA,NA
17,2,382,1,1,1,1
17,2,382,2,1,1,1
17,2,382,1,NA,NA,NA
17,2,382,1,NA,NA,NA
17,2,382,2,1,1,1
17,2,382,2,2,2,NA
17,2,382,2,2,2,NA
17,2,382,1,1,2,1
17,2,382,1,1,2,1
17,2,382,1,NA,NA,NA
17,2,382,1,NA,NA,NA
17,2,382,2,1,1,1
17,2,382,1,1,1,1
17,2,382,1,NA,NA,NA
17,2,382,2,1,1,2
17,2,382,2,1,1,1
17,2,382,1,NA,NA,NA
17,2,382,2,NA,NA,NA
17,2,382,1,1,1,1
17,2,382,2,1,1,1
17,2,382,1,1,1,1
17,2,270,1,1,1,NA
17,2,270,2,2,2,NA
17,2,270,2,2,2,NA
17,2,270,1,2,2,NA
17,2,270,2,1,1,1
17,2,270,1,2,2,NA
17,2,270,1,2,2,NA
17,2,270,1,1,1,1
17,2,270,2,1,1,1
17,2,270,1,1,1,1
17,2,270,2,1,2,1
17,2,270,2,1,2,1
17,2,270,1,NA,NA,NA
17,2,270,2,NA,NA,NA
17,2,270,2,NA,NA,NA
17,2,270,1,1,1,1
17,2,270,2,1,1,1
17,2,270,2,1,1,1
17,2,270,2,1,1,1
17,2,270,1,1,1,1
17,2,270,2,1,1,1
17,2,270,2,NA,NA,NA
17,2,270,1,NA,NA,NA
17,2,270,2,1,1,1
17,2,270,2,1,2,1
17,2,270,1,1,1,1
17,2,270,2,2,2,NA
17,2,270,1,2,2,NA
17,2,270,1,1,1,2
17,2,270,2,1,1,NA
17,2,270,2,1,1,1
17,2,270,2,1,1,1
17,2,270,2,2,2,NA
17,2,270,1,1,1,1
17,2,270,2,NA,NA,NA
17,2,270,2,NA,NA,NA
17,2,270,1,1,1,1
17,2,270,2,1,1,1
17,2,270,2,2,2,NA
17,2,270,1,1,2,1
17,2,270,2,1,1,1
17,2,270,1,NA,NA,NA
17,2,270,1,2,2,NA
17,2,270,2,NA,NA,NA
17,2,319,1,1,1,1
17,2,319,2,2,2,NA
17,2,319,1,1,1,1
17,2,319,2,NA,NA,NA
17,2,319,1,1,1,1
17,2,319,2,1,1,1
17,2,319,2,2,2,NA
17,2,319,2,2,2,NA
17,2,319,2,2,2,NA
17,2,319,1,NA,NA,NA
17,2,319,1,1,1,1
17,2,319,2,2,2,NA
17,2,319,1,1,1,1
17,2,319,2,1,1,1
17,2,319,2,1,1,1
17,2,319,2,2,2,2
17,2,319,2,2,2,NA
17,2,319,1,NA,NA,NA
17,2,319,2,NA,NA,NA
17,2,319,2,1,1,1
17,2,319,1,1,1,1
17,2,319,1,2,2,NA
17,2,319,1,NA,NA,NA
17,2,319,2,1,1,1
17,2,319,1,1,1,NA
17,2,319,1,1,1,1
17,2,319,1,1,1,1
17,2,319,2,1,1,1
17,2,319,1,1,1,1
17,2,319,1,NA,NA,NA
17,2,319,2,1,1,1
17,2,319,1,1,1,1
17,2,319,2,1,1,1
17,2,319,1,2,2,NA
17,2,319,2,1,1,1
17,2,319,2,1,1,1
17,2,319,2,1,1,1
17,2,319,2,2,2,NA
17,1,129,2,2,2,NA
17,1,129,2,1,1,1
17,1,129,2,1,1,1
17,1,129,1,1,1,NA
17,1,129,2,1,1,1
17,1,129,1,2,2,NA
17,1,129,1,2,2,NA
17,1,129,2,NA,NA,NA
17,1,129,1,1,1,NA
17,1,129,2,1,1,NA
17,1,129,2,1,1,NA
17,1,129,2,2,2,1
17,1,129,1,NA,NA,NA
17,1,129,2,1,1,1
17,1,129,1,1,1,1
17,1,129,2,1,1,1
17,1,129,1,1,1,1
17,1,129,2,1,1,1
17,1,129,2,1,1,NA
17,1,129,1,1,1,1
17,1,129,1,1,1,NA
17,1,129,1,1,1,1
17,1,129,2,1,1,1
17,1,129,2,NA,NA,NA
17,1,129,2,1,1,1
17,1,129,2,1,1,1
17,1,129,1,1,1,1
17,1,129,2,1,1,NA
17,1,129,2,NA,NA,NA
17,1,129,2,1,1,1
17,1,129,2,1,1,1
17,1,129,1,1,1,1
17,1,129,2,1,1,1
17,1,129,2,1,1,1
17,1,129,2,2,2,NA
17,1,129,2,1,1,1
17,1,129,2,1,1,1
17,1,129,2,1,1,NA
17,1,129,1,NA,NA,NA
17,1,129,1,1,1,1
17,1,129,2,1,1,1
17,1,129,2,1,1,1
17,1,129,2,2,2,1
17,1,129,1,2,2,NA
17,2,187,2,1,1,1
17,2,187,1,1,1,1
17,2,187,1,1,1,1
17,2,187,1,1,1,1
17,2,187,2,1,1,1
17,2,187,1,2,2,NA
17,2,187,2,1,1,1
17,2,187,1,1,1,1
17,2,187,2,1,2,1
17,2,187,1,1,1,NA
17,2,187,2,1,1,1
17,2,187,2,1,1,1
17,2,187,2,1,1,2
17,2,187,1,1,1,NA
17,2,187,2,1,1,1
17,2,187,2,1,1,1
17,2,187,2,2,2,NA
17,2,187,2,NA,NA,NA
17,2,187,1,1,1,NA
17,2,187,2,1,1,1
17,2,187,1,1,1,NA
17,2,187,2,1,1,2
17,2,187,1,1,1,NA
17,2,187,1,1,1,1
17,2,187,1,1,1,1
17,2,187,2,1,1,1
17,2,187,2,NA,NA,NA
17,2,187,1,1,1,1
17,2,187,1,1,1,1
17,2,187,2,2,1,NA
17,2,247,2,1,1,1
17,2,247,1,1,2,1
17,2,247,2,1,2,2
17,2,247,1,1,2,2
17,2,247,2,1,1,1
17,2,247,2,1,1,NA
17,2,247,2,2,2,NA
17,2,247,1,2,2,NA
17,2,247,1,2,2,NA
17,2,247,2,1,1,NA
17,2,247,2,1,1,1
17,2,247,2,2,2,NA
17,2,247,1,1,1,1
17,2,247,1,2,2,NA
17,2,247,1,1,1,1
17,2,247,2,1,1,1
17,2,247,2,1,1,1
17,2,247,2,2,2,NA
17,2,247,1,2,2,NA
17,2,247,2,1,1,NA
17,2,247,2,2,2,NA
17,2,247,1,1,1,1
17,2,247,2,1,1,1
17,2,247,2,1,2,1
17,2,247,1,1,2,1
17,2,247,2,1,1,1
17,2,247,1,2,2,NA
17,2,247,2,1,1,1
17,2,247,1,1,1,1
17,2,247,2,1,1,2
17,2,247,2,NA,NA,NA
17,2,247,1,1,1,1
17,2,247,2,2,2,NA
17,2,247,1,NA,NA,NA
17,2,247,2,NA,NA,NA
17,2,235,1,1,1,1
17,2,235,2,2,2,NA
17,2,235,1,2,2,NA
17,2,235,2,NA,NA,NA
17,2,235,1,1,1,1
17,2,235,2,1,1,NA
17,2,235,2,1,1,NA
17,2,235,1,2,2,NA
17,2,235,1,2,2,NA
17,2,235,1,1,1,1
17,2,235,2,2,2,NA
17,2,235,1,NA,NA,NA
17,2,235,2,NA,NA,NA
17,2,235,1,1,1,1
17,2,235,2,2,2,NA
17,2,235,2,2,2,NA
17,2,235,1,2,2,NA
17,2,235,2,2,2,NA
17,2,235,2,NA,NA,NA
17,2,235,2,NA,NA,NA
17,2,235,1,1,1,2
17,2,235,2,2,2,NA
17,2,235,2,2,2,NA
17,2,235,2,2,2,NA
17,2,235,1,1,1,NA
17,2,235,1,2,2,NA
17,2,235,2,2,2,NA
17,2,235,1,2,2,NA
17,2,235,2,2,2,NA
17,2,235,1,2,1,NA
17,2,235,2,2,2,NA
17,2,235,2,2,2,NA
17,2,235,2,2,2,NA
17,2,235,1,2,2,NA
17,2,235,2,NA,NA,NA
17,2,235,1,1,2,NA
17,2,235,2,1,2,NA
17,2,235,2,2,2,NA
17,2,235,2,NA,NA,NA
17,2,235,2,NA,NA,NA
17,2,235,1,1,1,NA
17,2,235,2,2,2,NA
17,2,235,1,2,2,NA
17,2,235,2,2,2,NA
17,2,235,1,2,2,NA
17,2,235,1,2,2,NA
17,2,235,1,NA,NA,NA
17,2,235,1,NA,NA,NA
17,2,235,1,1,1,2
17,2,235,2,1,1,2
17,2,235,1,1,1,1
17,2,235,1,2,2,NA
17,2,235,2,2,2,NA
17,2,235,1,2,2,NA
17,2,235,1,2,2,NA
17,2,126,1,1,1,1
17,2,126,2,2,2,NA
17,2,126,1,NA,NA,NA
17,2,126,2,NA,NA,NA
17,2,126,1,1,1,1
17,2,126,2,1,1,1
17,2,126,2,1,1,1
17,2,126,2,1,1,NA
17,2,126,2,1,1,1
17,2,126,1,1,1,1
17,2,126,2,1,1,NA
17,2,126,2,2,2,NA
17,2,126,2,2,2,NA
17,2,126,1,NA,NA,NA
17,2,126,2,NA,NA,NA
17,2,126,2,NA,NA,NA
17,2,126,1,1,1,1
17,2,126,1,1,1,1
17,2,126,2,1,1,1
17,2,126,1,1,1,1
17,2,126,1,1,1,1
17,2,126,2,1,2,1
17,2,126,1,1,2,1
17,2,126,2,NA,NA,NA
17,2,126,1,1,1,2
17,2,126,2,2,2,NA
17,2,126,2,1,1,1
17,2,126,2,2,2,NA
17,2,126,2,2,2,NA
17,2,126,2,2,2,NA
17,2,126,1,2,2,NA
17,2,126,2,2,2,NA
17,2,126,2,NA,NA,NA
17,2,126,1,NA,NA,NA
17,2,126,2,2,2,NA
17,2,126,2,1,1,1
17,2,126,2,2,2,NA
17,2,126,2,2,2,NA
17,2,126,1,2,2,NA
17,2,126,1,1,1,1
17,2,126,2,2,2,NA
17,2,126,1,1,1,NA
17,2,126,2,1,1,NA
17,2,126,1,1,1,1
17,2,126,1,1,1,1
17,2,126,1,2,2,NA
17,2,126,2,2,2,NA
17,2,126,1,NA,NA,NA
17,2,126,1,1,1,NA
17,2,126,2,1,1,NA
17,1,253,1,1,1,1
17,1,253,2,1,1,1
17,1,253,1,2,1,NA
17,1,253,1,1,1,1
17,1,253,2,1,1,1
17,1,253,1,2,2,NA
17,1,253,1,2,2,NA
17,1,253,2,NA,NA,NA
17,1,253,2,2,2,NA
17,1,253,1,1,1,2
17,1,253,2,1,1,1
17,1,253,2,NA,NA,NA
17,1,253,1,1,1,1
17,1,253,2,1,1,1
17,1,253,2,NA,NA,NA
17,1,253,2,1,1,1
17,1,253,1,NA,NA,NA
17,1,253,2,NA,NA,NA
17,1,253,2,1,1,1
17,1,253,2,1,1,1
17,1,253,2,1,1,1
17,1,232,1,1,2,1
17,1,232,2,1,1,1
17,1,232,1,2,2,NA
17,1,232,2,2,2,NA
17,1,232,1,NA,NA,NA
17,1,232,1,1,1,1
17,1,232,1,1,1,1
17,1,232,2,1,1,NA
17,1,232,1,1,1,1
17,1,232,1,1,1,1
17,1,232,1,1,1,1
17,1,232,2,1,1,1
17,1,232,2,1,2,2
17,1,232,1,NA,NA,NA
17,1,232,1,NA,NA,NA
17,1,232,2,2,2,NA
17,1,232,2,1,1,2
17,1,232,2,2,2,NA
17,1,232,1,1,1,1
17,1,232,2,1,1,1
17,1,232,1,NA,NA,NA
17,1,232,1,1,1,1
17,1,232,2,2,2,NA
17,1,232,1,1,1,1
17,1,232,2,1,1,1
17,1,232,1,1,1,1
17,2,269,1,1,1,NA
17,2,269,2,1,1,NA
17,2,269,1,1,1,1
17,2,269,2,1,1,1
17,2,269,1,1,1,1
17,2,269,1,1,1,1
17,2,269,2,NA,NA,NA
17,2,269,1,1,1,1
17,2,269,2,1,1,1
17,2,269,2,NA,NA,NA
17,2,269,2,1,1,1
17,2,269,2,1,1,1
17,2,269,1,1,1,1
17,2,269,1,2,2,NA
17,2,269,1,NA,NA,NA
17,2,269,1,1,1,NA
17,2,269,2,1,1,NA
17,2,269,1,1,1,1
17,2,269,1,1,2,1
17,2,269,2,1,2,2
17,2,269,2,2,1,NA
17,2,269,2,2,1,NA
17,2,269,1,2,2,NA
17,2,269,1,2,2,NA
17,2,269,2,2,2,NA
17,2,269,2,NA,NA,NA
17,2,269,1,2,2,NA
17,2,269,2,1,1,NA
17,2,269,1,2,2,NA
17,2,269,1,1,1,NA
17,2,269,2,1,1,1
17,2,269,2,1,1,NA
17,2,269,1,1,1,1
17,2,269,2,1,1,1
17,2,269,2,2,2,NA
17,2,269,1,NA,NA,NA
17,2,269,1,NA,NA,NA
17,2,269,1,1,1,1
17,2,269,2,1,1,NA
17,2,269,1,1,1,NA
18,1,106,2,1,1,2
18,1,106,1,1,1,1
18,1,106,1,1,1,1
18,1,106,1,1,1,1
18,1,106,2,2,2,NA
18,1,106,1,1,2,2
